smiles,ik14,clint_hep,source
CCN(CC)CCN1C(=O)C(O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,YSSPGXCFFITNCE,15.14,tdc_hep
CCN(CC)CCN1C(=O)[C@@](O)(c2ccccc2Cl)c2c1cc(C(N)=O)cc2C(F)(F)F,YSSPGXCFFITNCE,33.855,tdc_hep
CCN(CC)CCNc1ncnc2c1sc1nc(N3CCOCC3)c3c(c12)CCCC3,BDSHHQZMJSYVRC,26.3,tdc_hep
CCN(CC)CCn1c2ccccc2c2cnc(N)c(C#N)c21,YEVMYZBKILWGFV,77.0,tdc_hep
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,OVCDSSHSILBFBN,32.36,tdc_hep
CCN(CC)S(=O)(=O)c1ccc(-c2nnc(SCC(=O)N3CCc4ccccc43)o2)cc1,SNOGKFRNPQRXAJ,150.0,tdc_hep
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,JQYDECSZBZCKFQ,150.0,tdc_hep
CCN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,UBQPAESFNPFFSQ,135.0,tdc_hep
CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)NCc1ccccc1,OPXIRFWNLBDKQB,21.66,tdc_hep
CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O,GCFBRXLSHGKWDP,3.0,tdc_hep
CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,QADPYRIHXKWUSV,57.97,tdc_hep
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,AAAQFGUYHFJNHI,6.615,tdc_hep
CCNC(=O)C[C@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21,AAAQFGUYHFJNHI,6.31,tdc_hep
CCNC(=O)OC1CCN(c2nncc3cc(OC)c(OC)cc23)CC1,QJGVXJYGDBSPSJ,49.224999999999994,tdc_hep
CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,NIKKNJOVUYAOTG,3.0,tdc_hep
CCNC(=O)c1cnc(N2CCN(C3CCN(Cc4ccc(Cl)cc4F)CC3)[C@@H](CC)C2)c(Cl)c1,LXEUJQNDOXTGHH,38.0,tdc_hep
CCO/N=C/c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,LNKHWGSSSPTTHB,26.0,tdc_hep
CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1,CAYJBRBGZBCZKO,95.37,tdc_hep
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,PVHUJELLJLJGLN,75.0,tdc_hep
CCOC(=O)C1=C(C)NC(C)=C(C(C)=O)[C@H]1c1cccc2c(=O)cc(C)oc12,DXCPBIXBBLLGOZ,75.21,tdc_hep
CCOC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccccc2)cc1,ULFUJLFTRWWLPO,117.49,tdc_hep
CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c1ccc(Cl)cc1,HEDQLFZYHLYQGI,150.0,tdc_hep
CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,ZFVHFQJRAAKKTD,147.91,tdc_hep
CCOC(=O)c1c(-c2ccccc2)nc2ccc(C)cn12,PGKICPOZCQGAHE,125.89,tdc_hep
CCOC(=O)c1c(C)n(Cc2ccco2)c2ccc(O)cc12,VSCFCLMHARXISZ,150.0,tdc_hep
CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,KCHIOGFOPPOUJC,150.0,tdc_hep
CCOC(=O)c1cnc2c(N)cccc2c1O,MWDVCRZYDCOMAK,150.0,tdc_hep
CCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,RMKWCFQVLOKCHU,51.29,tdc_hep
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,FAEKWTJYAYMJKF,29.51,tdc_hep
CCOc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,LHUAYUBPRYGIMX,30.2,tdc_hep
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,BBUGAAUSTUTTDJ,12.0,tdc_hep
CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1,DFQGDHBGRSTTHX,6.92,tdc_hep
CCOc1ccc(-n2c([C@@H](C)N(CC3CCN(C)CC3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ncccc3c2=O)cc1,CRCUNMKTEAUDDB,19.95,tdc_hep
CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,BIGFWEQSIPWGGT,43.36,tdc_hep
CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(OC(F)(F)F)cc3)nc3ncccc3c2=O)cc1,WQTKNBPCJKRYPA,20.0,tdc_hep
CCOc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,LWKNIOKRJFVQBE,8.0,tdc_hep
CCOc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,ZFFFVIWGCISVOP,4.17,tdc_hep
CCOc1ccc(NC(C)=O)cc1,CPJSUEIXXCENMM,26.92,tdc_hep
CCOc1ccc2ccc(=O)oc2c1,LIFAQMGORKPVDH,50.02499999999999,tdc_hep
CCOc1ccc2nc(N)sc2c1,KOYJWFGMEBETBU,43.074999999999996,tdc_hep
CCOc1ccc2nc3ccc(=O)cc-3oc2c1,CRCWUBLTFGOMDD,150.0,tdc_hep
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ccccc4[nH]3)c(C)c2c1,AIMYRLXVAOYQLA,27.0,tdc_hep
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4cnccc4[nH]3)c(C)c2c1,MDIXZEBSCHRVDY,21.0,tdc_hep
CCOc1ccc2oc(C(=O)NC(CCSC)c3nc4ncccc4[nH]3)c(C)c2c1,XOQVIIRWRLDGDX,46.0,tdc_hep
CCOc1nc2ccc(OCCC3CCN(c4ccc(C)nn4)CC3)cc2o1,UEXLGPPESLMWLZ,4.0,tdc_hep
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,HTQMVQVXFRQIKW,3.0,tdc_hep
CCOc1ncc(C)c2c1[C@H](c1ccc(C#N)cc1OC)C(C(N)=O)=C(C)N2,BTBHLEZXCOBLCY,15.8,tdc_hep
CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12,DKSVBVKHUICELN,18.82,tdc_hep
CCS(=O)(=O)CCCC12CCC(c3nnc(-c4ccccc4C(F)(F)F)n3C)(CC1)CC2,ORQZQBUNAMJFCY,3.0,tdc_hep
CCS(=O)(=O)Nc1cccc2c1c(Oc1ccc(Cl)cc1)c(C)n2CC(=O)O,CMGUAOOJGFBGME,3.0,tdc_hep
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(C)c1,KDOSMMYSHYZFQE,3.5,tdc_hep
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(F)c1,MNOSYFBXUCZGCA,3.62,tdc_hep
CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(C(F)(F)F)cc23)cc1,QWEDSNMFNSHPJW,3.0,tdc_hep
CCS(=O)(=O)c1ccc2[nH]c(-c3cccc(-c4ccccc4)c3)nc2c1,UCTMDJGIDNKBDF,24.55,tdc_hep
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,RXIUEIPPLAFSDF,75.93,tdc_hep
CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccccc1,ILEJORXRDPNPIM,65.0,tdc_hep
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,UCFGDBYHRUNTLO,3.24,tdc_hep
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,BTIHMVBBUGXLCJ,107.15,tdc_hep
CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12,RWUQUOUNNCHFDU,5.16,tdc_hep
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2[nH]c(=O)sc12,VNUFOKWSYSXHCN,10.0,tdc_hep
CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,DPOJEFZKFIWUGN,91.0,tdc_hep
CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1,IFSDAJWBUCMOAH,12.375,tdc_hep
CC[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c1ccccc1,RYDKHFBYSXPMIC,4.0,tdc_hep
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3CC[C@@H](N)C3)c2c1Cl,UIZFNZSXBOVZDP,112.2,tdc_hep
CCc1[nH]c2nc(Sc3cnc4ccc[n+]([O-])c4c3)nc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)c2c1Cl,UWSFZWLFIGDKLA,58.88,tdc_hep
CCc1c(C(=O)C(N)=O)c2c(OCC(=O)OC)cccc2n1Cc1ccccc1,VJYDOJXJUCJUHL,50.12,tdc_hep
CCc1c(C)nc(SCC(=O)Nc2nc(-c3ccc(OC)cc3)cs2)nc1O,QSIYTNYMBWYHAA,66.07,tdc_hep
CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,FJHBVJOVLFPMQE,23.99,tdc_hep
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,UWKQSNNFCGGAFS,3.0,tdc_hep
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,KDGFLJKFZUIJMX,5.01,tdc_hep
CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3,FAZZYPIBZBGQSH,150.0,tdc_hep
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,SSEBTPPFLLCUMN,79.355,tdc_hep
CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12,PIMQWRZWLQKKBJ,150.0,tdc_hep
CCc1nc2cc(O)ccc2c(Oc2ccc(/C=C/C(=O)O)cc2)c1-c1ccccc1,XOLNOXKBNUFEQH,70.615,tdc_hep
CCc1nc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cn2c1N(C)Cc1cccs1,GTYVVZQCJTWZAE,150.0,tdc_hep
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,DHCOPPHTVOXDKU,39.5,tdc_hep
CCn1c(C)c(C(=O)O)c(-c2cccc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c1-c1ccc(Cl)cc1,WQCBFZDVUJBJNR,17.38,tdc_hep
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccccc1,LPZYCRFRHGYMOO,150.0,tdc_hep
CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1cccnc1,GQFQSTFIMMNJGW,75.86,tdc_hep
CCn1c(SCC(=O)Nc2cccc(C)c2)nnc1-c1ccccc1,JIBOFGBUFWLYPZ,150.0,tdc_hep
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,MHWLWQUZZRMNGJ,3.46,tdc_hep
CCn1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,HNEVUPPOOWAXPS,5.5,tdc_hep
CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,RDOIQAHITMMDAJ,52.5,tdc_hep
CN(C)C(C)(C(=O)OC1CC[N+](C)(C)CC1)c1ccccc1,QEBAODYBLVOGEJ,16.0,tdc_hep
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,SOYKEARSMXGVTM,23.0,tdc_hep
CN(C)CCCN1c2ccccc2CCc2ccccc21,BCGWQEUPMDMJNV,77.81,tdc_hep
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,ZPEIMTDSQAKGNT,82.225,tdc_hep
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ,78.88,tdc_hep
CN(C)CCNc1cc(-c2ccc(N3CCN(C)CC3)cc2)nc2ccccc12,VLRDLNVGQBSZFM,3.0,tdc_hep
CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,KTSGRIPMZQSHQN,23.99,tdc_hep
CN(C)CCOc1cc(NS(=O)(=O)c2c(Cl)cc(C(F)(F)F)cc2Cl)ccc1Cl,UIZHOFJFIOCYLH,12.88,tdc_hep
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],HPLNQCPCUACXLM,9.55,tdc_hep
CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,VQPFSIRUEPQQPP,8.91,tdc_hep
CN(C)S(=O)(=O)NC(=O)CCCc1c(-c2ccc(F)cc2)[nH]c2ccc(C#N)cc12,ANXLTXNOZIKJSV,23.5,tdc_hep
CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,XEOSTBFUCNZKGS,11.545,tdc_hep
CN(C)c1nc(NC[C@H]2CC[C@H](CNS(=O)(=O)c3ccc(Br)cc3OC(F)(F)F)CC2)nc2ccccc12,NWUCPBLQECHRFK,50.12,tdc_hep
CN(CC(=O)N(Cc1ccc(C2CCCCC2)cc1)c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,WNVSFFVDMUSXSX,74.13,tdc_hep
CN(CC(=O)O)NC(=O)C[C@H](N)C[C@@H](O)CN,IKHFJPZQZVMLRH,3.0,tdc_hep
CN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2nc(O)sc12,AEQYZGAQFDSQIR,150.0,tdc_hep
CN(CCNCCc1ccc(O)c2nc(O)sc12)C(=O)CCOCCc1ccccc1,NVQATEKCHLOWBW,140.0,tdc_hep
CN(CCNC[C@H](O)c1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,GWDLQAAVOQBLDF,43.0,tdc_hep
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,IXTMWRCNAAVVAI,8.93,tdc_hep
CN(CCc1ccc(O)c2nc(O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,XQAMTRGICPPPJO,150.0,tdc_hep
CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12,QLFGDTPACJHLRY,51.29,tdc_hep
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,PPTYJKAXVCCBDU,5.01,tdc_hep
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,MKNGJNHUZSCTJU,11.0,tdc_hep
CN1CCC[C@H]1CCN1CCCc2cc(NC(=N)c3cccs3)ccc21,KEMKYEAYSRVURD,40.74,tdc_hep
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,RMHMFHUVIITRHF,6.76,tdc_hep
CN1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,BZUIGXZUUGQBLL,13.49,tdc_hep
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,LBZZVBOHWAZYRL,14.45,tdc_hep
CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1,UNSGOTITAWKECZ,44.295,tdc_hep
CNC(=O)Cc1ccc2c(=O)cc(-c3cccnc3)[nH]c2c1,RPCQRXGPJQJTIM,3.0,tdc_hep
CNC(=O)Nc1nc2ccc(-c3cncc(S(=O)(=O)NC(C)(C)C)c3)cn2n1,MMOOFFFQYJLTLQ,3.0,tdc_hep
CNC(=O)c1c(F)cccc1Nc1nc(Nc2cc3c(cc2OC)CCN3C(=O)CN(C)C)nc2[nH]ccc12,HZTYDQRUAWIZRE,21.88,tdc_hep
CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,KCAJXIDMCNPGHZ,3.0,tdc_hep
CNC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,UYJNQQDJUOUFQJ,16.22,tdc_hep
CNC(=O)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,NVXNUPIATWBYSF,64.0,tdc_hep
CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)cnc1N,GEYLKEHPEKRUTC,19.95,tdc_hep
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,ANTSCNMPPGJYLG,3.89,tdc_hep
CNCCC=C1c2ccccc2CCc2ccccc21,PHVGLTMQBUFIQQ,144.0,tdc_hep
CNCCCN1c2ccccc2CCc2ccccc21,HCYAFALTSJYZDH,78.46,tdc_hep
CNCC[C@@H](Oc1cc(Cl)ccc1C#N)c1ccccc1,MKUBTKKSMXGZTR,150.0,tdc_hep
CNCC[C@@H](Oc1cc(OC)ccc1C#N)c1ccccc1,YHAUZLJCBAELMT,142.0,tdc_hep
CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,HMABYWSNWIZPAG,12.02,tdc_hep
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@H]21)C1CCCCC1,HCSMRSHIIKPNAK,10.47,tdc_hep
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)c3cccc4ccccc34)[C@H]21)C(C)(C)C,FTXKVJPIFDKIID,12.02,tdc_hep
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1,GBQXNBCXOOCMBG,19.95,tdc_hep
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,LSXUTRRVVSPWDZ,16.98,tdc_hep
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCCC4)c3)ncc2C#N)s1,BCKLVLDQAAHMQR,150.0,tdc_hep
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCN(C(C)=O)CC4)c3)ncc2C#N)s1,DZHBFQMOLIUZMP,150.0,tdc_hep
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCCNCC4)c3)ncc2C#N)s1,BKOYUSKBPMSUBK,19.5,tdc_hep
CNc1nc(C)c(-c2nc(Nc3cccc(N4CCNCC4)c3)ncc2C#N)s1,HMCJMBDXHYZRRL,12.3,tdc_hep
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,RPEPKEXWVOOGEL,41.69,tdc_hep
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12,HMJIYCCIJYRONP,137.945,tdc_hep
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,ZBBHBTPTTSWHBA,150.0,tdc_hep
COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,HBPBDXCRQNUJKK,12.3,tdc_hep
COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3c(c2)c(=O)sn3C)c1,WSDBCZFGPGHNDE,150.0,tdc_hep
COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C,RFTSSZJZXOSICM,22.39,tdc_hep
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,PRLQJMZZLUVWAX,3.0,tdc_hep
COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,WYUSVOMTXWRGEK,3.0,tdc_hep
COCC1=C(C(=O)OC(C)OC(=O)OC(C)C)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1,LTINZAODLRIQIX,114.82,tdc_hep
COCCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,DXBACYJYMPQCGY,9.9,tdc_hep
COCCN(C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,WTCDINHTJWFNSD,40.74,tdc_hep
COCCNc1nc(NCc2ccccc2F)c2sccc2n1,RTNLLXRDZJFQOL,147.91,tdc_hep
COCCOc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,PHVKARUHFBKTID,43.65,tdc_hep
COCCOc1nc(N)c2[nH]c(=O)n(Cc3cccc(CC(=O)OC)c3)c2n1,UICNECIXFRNYJM,125.0,tdc_hep
COC[C@@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,FUCKCIVGBCBZNP,5.5,tdc_hep
COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O,FUCKCIVGBCBZNP,4.0,tdc_hep
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,SEERZIQQUAZTOL,10.36,tdc_hep
COCc1ccoc1C(=O)N(c1ccc(OC)cc1OC)C(C(=O)NC[C@@H](C)O)c1ccccc1F,FPGMKZRKIUKJOT,34.5,tdc_hep
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,HJYYPODYNSCCOU,3.0,tdc_hep
CO[C@H]1CC[C@]2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(N)=N1,MQWMIBOBCNOFGX,12.59,tdc_hep
CO[C@H]1CC[C@]2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(N)=N1,BQDUISPSAOQZDJ,7.24,tdc_hep
CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C,CBPNZQVSJQDFBE,150.0,tdc_hep
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,HPNSFSBZBAHARI,14.79,tdc_hep
COc1c(Nc2ccc(S(C)(=O)=O)nc2C)ncnc1OC1CCN(C(=O)OC(C)C)CC1,WPDCHTSXOPUOII,6.31,tdc_hep
COc1c2occc2cc2ccc(=O)oc12,QXKHYNVANLEOEG,52.0,tdc_hep
COc1cc(-c2ccc(Nc3ccccc3C(=O)O)c(OC)c2)ccc1Nc1ccccc1C(=O)O,IQZIRNIZQHVBMB,31.62,tdc_hep
COc1cc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)ccc1NC(=O)CN1CCOCC1,OWQIHYNKDOPWGC,27.54,tdc_hep
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](O)C1CC1,WKMOSCAIWUUQPD,16.34,tdc_hep
COc1cc(-n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1OC[C@H](OP(=O)(O)O)C1CC1,YDTUJCNTIMWHPJ,12.3,tdc_hep
COc1cc(C(=O)OCCCCNC(=N)N)cc(OC)c1O,WNGSUWLDMZFYNZ,138.04,tdc_hep
COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,IYWMYJHOIKQQFA,19.95,tdc_hep
COc1cc(C2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,NITQLIXLGAITMS,23.99,tdc_hep
COc1cc(N2CC3CNCC(C2)O3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,PGKJSVHLRWKLSO,13.8,tdc_hep
COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,IWQGPODHFRYDTL,12.3,tdc_hep
COc1cc(N2CCN(C(=O)[C@@H](C)O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,RYSJYSNSALLKRM,12.59,tdc_hep
COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,JBPUGFODGPKTDW,13.0,tdc_hep
COc1cc(NC(=O)c2ccccn2)ccc1Cl,ARYUXFNGXHNNDM,150.0,tdc_hep
COc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c2ccc(F)cn2)n[nH]1,HHCLGERVDPIQQT,27.54,tdc_hep
COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,YEKVAIMYYCZDLI,150.0,tdc_hep
COc1cc2c(Nc3ccc(F)c(Cl)c3)c(C(N)=O)cnc2cc1OCCN(C)CCO,LMFNTPHSFMIWNQ,12.59,tdc_hep
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,VUVUVNZRUGEAHB,3.3150000000000004,tdc_hep
COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,HPIXUGIAVZJDSY,35.48,tdc_hep
COc1cc2cc(-c3ccc(O)cc3O)nc(C)c2cc1OC,SIZZKZXYIRZRTK,150.0,tdc_hep
