canon_smiles,clint_hep,source
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,61.0,tdc_hep
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(C(=O)c2ccccc2)CC1,3.0,tdc_hep
O=C(O)COc1ccc(C(F)(F)F)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,3.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,3.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,18.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,5.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)Cc2ccccc2)CC1,6.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccc(F)cc2)CC1,3.0,tdc_hep
O=C(O)COc1ccc(Cl)cc1CN1CCN(S(=O)(=O)c2ccccc2)CC1,3.0,tdc_hep
O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,3.0,tdc_hep
O=C(O)COc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,tdc_hep
O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,10.805,tdc_hep
O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,7.24,tdc_hep
O=C(O)Cc1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,9.0,tdc_hep
O=C(O)Cc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,3.0,tdc_hep
O=C(O)Cc1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,tdc_hep
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3)CC2)CC1,3.0,tdc_hep
O=C(O)[C@H](Cc1ccc(F)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)cc3Cl)CC2)CC1,3.0,tdc_hep
O=C(O)[C@H](Cc1ccccc1)N1CCC(CN2CCC(Oc3ccc(CO)c(Cl)c3)CC2)CC1,28.0,tdc_hep
O=C(O)[C@H](Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,3.0,tdc_hep
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,8.27,tdc_hep
O=C(O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,25.7,tdc_hep
O=C(O)c1cc2ccccc2[nH]1,10.96,tdc_hep
O=C(O)c1ccc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)cc1,3.0,tdc_hep
O=C(O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1,9.33,tdc_hep
O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,7.0,tdc_hep
O=C(O[C@H]1C[N+]2(CCCOc3ccccc3)CCC1CC2)C(O)(c1cccs1)c1cccs1,71.995,tdc_hep
O=C([C@@H]1CCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,6.0,tdc_hep
O=C([C@H]1CCCCN1)N1CCN(c2nc(NCc3ccc(Cl)cc3Cl)c3cccnc3n2)CC1,9.88,tdc_hep
O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,27.375,tdc_hep
O=C(c1ccc(O)cc1O)N1CCCC1,150.0,tdc_hep
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,30.0,tdc_hep
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(c2ncccn2)CC1,100.0,tdc_hep
O=C(c1cccc(Cl)c1Cl)N1CCN(c2ccccn2)CC1,150.0,tdc_hep
O=C(c1ccccc1)N1CCC2(CCN(Cc3cccc(Cl)c3)CC2)CC1,3.0,tdc_hep
O=C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,150.0,tdc_hep
O=C(c1csc2c1CCCC2)N1CCCCC1,150.0,tdc_hep
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,38.9,tdc_hep
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,3.0,tdc_hep
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,3.72,tdc_hep
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cccnc5c4)cc3)CC2)CN1C1CC1,49.125,tdc_hep
O=C1COC2(CCN(S(=O)(=O)c3ccc(-c4ccc5cnccc5c4)cc3)CC2)CN1C1CC1,150.0,tdc_hep
O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,22.0,tdc_hep
O=C1NC(=O)/C(=C/c2ccc3c(c2)OC(F)(F)O3)S1,4.17,tdc_hep
O=C1NC(=O)C(=CC=Cc2ccccc2)S1,10.47,tdc_hep
O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,38.0,tdc_hep
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,8.51,tdc_hep
O=C1Nc2ccccc2B(O)N1c1ccccc1,7.94,tdc_hep
O=C1[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C(=O)N1[C@H]1CC[C@H](C(=O)Nc2cccc3cccnc23)CC1,150.0,tdc_hep
O=CN(O)CCCP(=O)(O)O,3.0,tdc_hep
O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,3.0,tdc_hep
O=S(=O)(CCCOCCc1ccccc1)CCNCCc1ccc(O)c2nc(O)sc12,66.75,tdc_hep
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1ccc2sc(CO)nc2c1,15.49,tdc_hep
O=S(=O)(Nc1ccc2sc(CO)nc2c1)c1ccc(Br)cc1,24.55,tdc_hep
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,150.0,tdc_hep
O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,9.75,tdc_hep
O=S(=O)(c1ccccc1)N1CCN(Cc2ccccc2)CC1,150.0,tdc_hep
O=S1(=O)CC(O)C(N2CCC(c3ccccc3)CC2)C1,75.86,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCNCCc3cccc(Cl)c3)c2s1,3.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,118.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,30.5,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3ccccc3Cl)c2s1,12.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3cccc4ccccc34)c2s1,49.89,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCOCCc3ccccc3)c2s1,113.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCOc3cccc(CNCCc4ccccc4F)c3)c2s1,23.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(C(F)(F)F)c3)c2s1,6.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3)c2s1,5.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,11.22,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCNCCc3ccccc3)c2s1,6.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCSCCCOCCc3ccccc3)c2s1,150.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4F)cc3)c2s1,14.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,3.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CN4CCC(c5ccccc5)CC4)c3)c2s1,29.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCCc4ccccc4)c3)c2s1,19.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4c(Cl)cccc4Cl)c3)c2s1,41.585,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1,42.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,12.5,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,6.5,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1,60.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,107.0,tdc_hep
O=c1[nH]c2c(O)ccc([C@@H](O)CN[C@H]3CCC[C@@H]3OCc3ccccc3)c2s1,108.0,tdc_hep
O=c1[nH]c2cc(Cl)ccc2o1,10.96,tdc_hep
O=c1c2c3n(c(=O)cc2[nH]n1-c1ccccc1Cl)CCCN(Cc1ccccc1)C3,3.0,tdc_hep
O=c1c2ccccc2[nH]n1Cc1c[nH]c2ccccc12,4.37,tdc_hep
O=c1c2sccc2n(CC2COc3ccccc3O2)c(=O)n1O,74.845,tdc_hep
O=c1cc(-c2ccc(Br)cc2)oc2ccccc12,3.0,tdc_hep
O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12,46.0,tdc_hep
O=c1cc(-c2cccnc2)[nH]c2cc(Cc3ccccc3)ccc12,50.0,tdc_hep
O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)ccn12,24.55,tdc_hep
O=c1ccc2ccc(O)cc2o1,123.03,tdc_hep
O=c1nc(NCc2ccccc2)sn1Cc1ccccc1,19.95,tdc_hep
OB1c2ccccc2N=C(S)N1c1cccnc1,3.0,tdc_hep
OC(c1ccc(-c2ccc(CN3CCN(Cc4ccncc4)CC3)cc2)c(F)c1)(C(F)(F)F)C(F)(F)F,10.505,tdc_hep
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,85.0,tdc_hep
Oc1nc2c(O)ccc(CCNCCCCCCOCCc3ccccc3)c2s1,88.0,tdc_hep
Oc1nc2c(O)ccc(CCNCCCOCCOCCc3ccccc3)c2s1,144.0,tdc_hep
Oc1nc2c(O)ccc(CCNCCOCCCOCCc3ccccc3)c2s1,150.0,tdc_hep
Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CC1,19.24,tdc_hep
Oc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(Br)cc1,52.48,tdc_hep
[O-][S+](c1ccccc1)c1ccc2nnnn2n1,150.0,tdc_hep
c1ccc(CSc2nc3cccnc3[nH]2)cc1,91.0,tdc_hep
c1ccc(Nc2[nH]nnc2-c2ccccc2)cc1,111.0,tdc_hep
c1ccc(Nc2nc3c(s2)CCCc2n[nH]cc2-3)nc1,36.31,tdc_hep
c1ccc(Oc2nccc3ccccc23)cc1,150.0,tdc_hep
c1ccc([C@H]([C@@H](c2ccccc2)N2CCCCC2)N2CCCCC2)cc1,12.02,tdc_hep
c1csc(Cn2nnnc2CN2CCN(c3nc4ccccc4s3)CC2)c1,150.0,tdc_hep
C(#Cc1n[nH]c2ccccc12)c1ccccc1,11.666666666666666,tdc_mic
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,50.0,tdc_mic
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.333333333333333,tdc_mic
CC(=O)N1CCN(CCOc2ccc(C3(O)CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,29.709999999999997,tdc_mic
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,50.0,tdc_mic
CC(=O)NCc1cccc(C(=O)O)c1,12.966666666666665,tdc_mic
CC(=O)Nc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,8.666666666666666,tdc_mic
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,9.333333333333332,tdc_mic
CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,25.0,tdc_mic
CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,4.0,tdc_mic
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(Cl)ccc1O2,2.6666666666666665,tdc_mic
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,1.0,tdc_mic
CC(=O)Nc1ccc2c(c1)c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,12.0,tdc_mic
CC(=O)Nc1cccc2c1c(S(=O)(=O)c1ccc(Cl)cc1)c(C)n2CC(=O)O,1.0,tdc_mic
CC(=O)c1ccc(N2CCN(S(=O)(=O)C[C@]34CC[C@H](CC3=O)C4(C)C)CC2)nc1,50.0,tdc_mic
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,7.833333333333333,tdc_mic
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,3.41,tdc_mic
CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)NCC#N,1.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,50.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3c[nH]c4ccccc34)sc21,35.666666666666664,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccccc3C(F)(F)F)sc21,9.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Cc3ccnc4ccccc34)sc21,13.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3ccnc4ccccc34)sc21,10.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc21,2.223333333333333,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCC3)c(Cc3ccccc3C(F)(F)F)sc21,2.333333333333333,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2c(SCCCO)c(Cc3cccc4ccccc34)sc21,11.0,tdc_mic
CC(C)Cn1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21,4.666666666666666,tdc_mic
CC(C)NC(=O)c1ccc2c(Nc3ccc(Cl)cc3)nc(N3CCOCC3)nc2c1,1.0,tdc_mic
CC(C)Oc1cc(-n2cnc3ccc(N[C@@H](C)c4ccc(F)cn4)nc32)n[nH]1,50.0,tdc_mic
CC(C)n1c(=O)n(C)c(=O)c2c(C(=O)N3CCS(=O)(=O)C3)c(Cc3ccccc3C(F)(F)F)sc21,2.0,tdc_mic
CC(NCC(O)c1ccc([N+](=O)[O-])cc1)C12CC3CC(CC(C3)C1)C2,10.166666666666666,tdc_mic
CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)NC1CCN(c3ccc(C(F)(F)F)cn3)CC1)C(=O)C2,25.0,tdc_mic
CC1(O)CN(S(=O)(=O)c2ccc3c(C(=O)NC[C@@H](O)CN4CCC(Oc5ccc(Cl)c(Cl)c5)CC4)c[nH]c(=O)c3c2)C1,6.109999999999999,tdc_mic
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,1.0,tdc_mic
CC1CCC(CC(=O)Nc2cccc3ncccc23)CC1,12.666666666666666,tdc_mic
CC1CN(C(=O)c2cc3ccccc3[nH]2)CCN1,2.6666666666666665,tdc_mic
CCC(CCNC)Oc1cc(Cl)ccc1C#N,1.0,tdc_mic
CCCC1CCCCC(N)=N1,1.0,tdc_mic
CCCCC(CC)CNC(=O)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl,8.0,tdc_mic
CCCCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,1.0,tdc_mic
CCCCCOc1ccc(C(=O)NC(C(=O)O)C(C)C)cc1,1.8333333333333333,tdc_mic
CCCCCSc1nc(O)c2sc(N)nc2n1,6.0,tdc_mic
CCCCNc1nc(SCCC)nc2c1nnn2[C@@H]1C[C@H](CO)[C@@H](O)[C@H]1O,2.0,tdc_mic
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1.0,tdc_mic
CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,1.0,tdc_mic
CCCCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,2.0,tdc_mic
CCCN(CCC)CCc1ccc(O)c(NC(C)=O)c1,12.0,tdc_mic
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,18.0,tdc_mic
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,1.0,tdc_mic
CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,1.0,tdc_mic
CCCc1cc(=O)[nH]c(=S)[nH]1,1.0,tdc_mic
CCCc1cc(OCc2ccccc2)cc(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,6.806666666666667,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccc(NC(C)=O)cc2)c2cccc(F)c2)CC1,7.833333333333333,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)C2CCN(Cc3ccccc3)CC2)CC1,50.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCC(C(C)=O)CC2)CC1,7.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3ccccc3)CC2)CC1,8.776666666666666,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C#N)cc2)CC1,1.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(C)cc2)CC1,22.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)C(C)(C)C)cc2)CC1,1.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(C)=O)cc2)CC1,1.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NS(C)(=O)=O)cc2)CC1,1.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,6.166666666666666,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,5.333333333333333,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(C)cc(C)c2)C2CCN(S(C)(=O)=O)CC2)CC1,50.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(Cl)cc(Cl)c2)C2CCN(S(C)(=O)=O)CC2)CC1,5.833333333333333,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1,2.5,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,2.833333333333333,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cccc(C(F)(F)F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,5.7766666666666655,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,9.166666666666666,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,10.166666666666666,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,6.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)c2ccc(S(C)(=O)=O)cc2)CC1,1.3333333333333333,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)c(F)c(F)c2)CC1,6.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cc(F)cc(Cl)c2)CC1,2.1666666666666665,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(Cl)c2)CC1,4.0,tdc_mic
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,1.0,tdc_mic
CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.333333333333333,tdc_mic
CCN(C(=O)NCc1c(F)cccc1F)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,2.0,tdc_mic
CCN(C(=O)NCc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,35.0,tdc_mic
CCN(C(=O)NCc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.0,tdc_mic
CCN(C(=O)NCc1ccccc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.3333333333333333,tdc_mic
CCN(C(C)=O)c1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,10.666666666666666,tdc_mic
CCN(CC)S(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,3.0,tdc_mic
CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,1.3333333333333333,tdc_mic
CCOC(=O)N1CCC(Nc2cc(Cl)ccn2)CC1,11.333333333333332,tdc_mic
CCOC(=O)N1CCC(Nc2cc(OC)ccn2)CC1,1.3333333333333333,tdc_mic
CCOC(=O)Nc1cc2c(c(N)n1)N=C(c1ccccc1)CCN2,22.02333333333333,tdc_mic
CCOCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1.0,tdc_mic
CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,1.0,tdc_mic
CCOc1ccc(Oc2ccc(S(=O)(=O)NC(=O)c3cccc(-c4ccc(Cl)c(Cl)c4)c3)cc2)cc1,3.8266666666666667,tdc_mic
CCOc1ccccc1CNCc1cccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)c1,14.666666666666666,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)O)c(C)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c(Cl)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2O[C@@H](C)C(=O)O)c(C)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C(F)(F)F)c1,1.3333333333333333,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(C)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)c(Cl)c1,1.0,tdc_mic
CCS(=O)(=O)c1ccc(-c2cc(Cl)ccc2OCC(=O)O)cc1,1.0,tdc_mic
CCS(=O)(=O)c1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,4.0,tdc_mic
CCSc1ccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)cc1,44.666666666666664,tdc_mic
CC[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NC(C)C)sc12,14.0,tdc_mic
CC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12,2.9033333333333333,tdc_mic
CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,22.666666666666664,tdc_mic
CCc1ccc(OCC(=O)O)c(-c2ccc(S(C)(=O)=O)cc2)c1,1.0,tdc_mic
CCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O,1.0,tdc_mic
CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,1.0,tdc_mic
CCc1nc2c(N)nc3ccccc3c2n1Cc1ccccc1,1.0,tdc_mic
CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,1.0,tdc_mic
CN(C(=O)Cc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,1.0,tdc_mic
CN(C(=O)Cc1ccc(S(N)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,4.0,tdc_mic
CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,1.6666666666666665,tdc_mic
CN(C)CCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,2.0,tdc_mic
